"target","Tm1","Tm2","Tm3","Tm4","Tm5","Tm6","Tm7","Tm8","Tm9","Tm10","Tm11","Tm12","Tm13","Tm14","Tm15","Tm16","Tm17","Tm18","Tm19","Tm20"
0.00329999999999986,0.0963000000000001,0.6067,-20.074,-77.3733,-88.0379,-104.0902,-2.06979999999999,-67.1791,-13.7561,-23.4088,229.7519,77.0424,70.4615,16.6125,0.2219,0.2404,-0.0565,-0.1474,-0.0262,-0.1463
0.1553,0.00329999999999986,0.0963000000000001,0.6067,-20.074,-77.3733,-88.0379,-104.0902,-2.06979999999999,-67.1791,-13.7561,-23.4088,229.7519,77.0424,70.4615,16.6125,0.2219,0.2404,-0.0565,-0.1474,-0.0262
0.2485,0.1553,0.00329999999999986,0.0963000000000001,0.6067,-20.074,-77.3733,-88.0379,-104.0902,-2.06979999999999,-67.1791,-13.7561,-23.4088,229.7519,77.0424,70.4615,16.6125,0.2219,0.2404,-0.0565,-0.1474
0.8676,0.2485,0.1553,0.00329999999999986,0.0963000000000001,0.6067,-20.074,-77.3733,-88.0379,-104.0902,-2.06979999999999,-67.1791,-13.7561,-23.4088,229.7519,77.0424,70.4615,16.6125,0.2219,0.2404,-0.0565
0.2699,0.8676,0.2485,0.1553,0.00329999999999986,0.0963000000000001,0.6067,-20.074,-77.3733,-88.0379,-104.0902,-2.06979999999999,-67.1791,-13.7561,-23.4088,229.7519,77.0424,70.4615,16.6125,0.2219,0.2404
-0.7163,0.2699,0.8676,0.2485,0.1553,0.00329999999999986,0.0963000000000001,0.6067,-20.074,-77.3733,-88.0379,-104.0902,-2.06979999999999,-67.1791,-13.7561,-23.4088,229.7519,77.0424,70.4615,16.6125,0.2219
0.3288,-0.7163,0.2699,0.8676,0.2485,0.1553,0.00329999999999986,0.0963000000000001,0.6067,-20.074,-77.3733,-88.0379,-104.0902,-2.06979999999999,-67.1791,-13.7561,-23.4088,229.7519,77.0424,70.4615,16.6125
-0.5699,0.3288,-0.7163,0.2699,0.8676,0.2485,0.1553,0.00329999999999986,0.0963000000000001,0.6067,-20.074,-77.3733,-88.0379,-104.0902,-2.06979999999999,-67.1791,-13.7561,-23.4088,229.7519,77.0424,70.4615
-1.7429,-0.5699,0.3288,-0.7163,0.2699,0.8676,0.2485,0.1553,0.00329999999999986,0.0963000000000001,0.6067,-20.074,-77.3733,-88.0379,-104.0902,-2.06979999999999,-67.1791,-13.7561,-23.4088,229.7519,77.0424
1.6742,-1.7429,-0.5699,0.3288,-0.7163,0.2699,0.8676,0.2485,0.1553,0.00329999999999986,0.0963000000000001,0.6067,-20.074,-77.3733,-88.0379,-104.0902,-2.06979999999999,-67.1791,-13.7561,-23.4088,229.7519
