"target","Tm1","Tm2","Tm3","Tm4","Tm5","Tm6","Tm7","Tm8","Tm9","Tm10","Tm11","Tm12","Tm13","Tm14","Tm15","Tm16","Tm17","Tm18","Tm19","Tm20"
-0.32,-0.33,0.36,0.24,-0.2,-0.0499999999999998,0.86,0.18,0.54,0.21,0.46,0.36,-0.04,0.01,0.11,-0.0599999999999999,0,-0.01,0.02,0.01,0.0599999999999999
-0.0900000000000003,-0.32,-0.33,0.36,0.24,-0.2,-0.0499999999999998,0.86,0.18,0.54,0.21,0.46,0.36,-0.04,0.01,0.11,-0.0599999999999999,0,-0.01,0.02,0.01
-0.12,-0.0900000000000003,-0.32,-0.33,0.36,0.24,-0.2,-0.0499999999999998,0.86,0.18,0.54,0.21,0.46,0.36,-0.04,0.01,0.11,-0.0599999999999999,0,-0.01,0.02
0.15,-0.12,-0.0900000000000003,-0.32,-0.33,0.36,0.24,-0.2,-0.0499999999999998,0.86,0.18,0.54,0.21,0.46,0.36,-0.04,0.01,0.11,-0.0599999999999999,0,-0.01
-0.36,0.15,-0.12,-0.0900000000000003,-0.32,-0.33,0.36,0.24,-0.2,-0.0499999999999998,0.86,0.18,0.54,0.21,0.46,0.36,-0.04,0.01,0.11,-0.0599999999999999,0
-0.13,-0.36,0.15,-0.12,-0.0900000000000003,-0.32,-0.33,0.36,0.24,-0.2,-0.0499999999999998,0.86,0.18,0.54,0.21,0.46,0.36,-0.04,0.01,0.11,-0.0599999999999999
-0.24,-0.13,-0.36,0.15,-0.12,-0.0900000000000003,-0.32,-0.33,0.36,0.24,-0.2,-0.0499999999999998,0.86,0.18,0.54,0.21,0.46,0.36,-0.04,0.01,0.11
0.0800000000000001,-0.24,-0.13,-0.36,0.15,-0.12,-0.0900000000000003,-0.32,-0.33,0.36,0.24,-0.2,-0.0499999999999998,0.86,0.18,0.54,0.21,0.46,0.36,-0.04,0.01
0.02,0.0800000000000001,-0.24,-0.13,-0.36,0.15,-0.12,-0.0900000000000003,-0.32,-0.33,0.36,0.24,-0.2,-0.0499999999999998,0.86,0.18,0.54,0.21,0.46,0.36,-0.04
-0.1,0.02,0.0800000000000001,-0.24,-0.13,-0.36,0.15,-0.12,-0.0900000000000003,-0.32,-0.33,0.36,0.24,-0.2,-0.0499999999999998,0.86,0.18,0.54,0.21,0.46,0.36
-0.38,-0.1,0.02,0.0800000000000001,-0.24,-0.13,-0.36,0.15,-0.12,-0.0900000000000003,-0.32,-0.33,0.36,0.24,-0.2,-0.0499999999999998,0.86,0.18,0.54,0.21,0.46
0.02,-0.38,-0.1,0.02,0.0800000000000001,-0.24,-0.13,-0.36,0.15,-0.12,-0.0900000000000003,-0.32,-0.33,0.36,0.24,-0.2,-0.0499999999999998,0.86,0.18,0.54,0.21
0.0300000000000002,0.02,-0.38,-0.1,0.02,0.0800000000000001,-0.24,-0.13,-0.36,0.15,-0.12,-0.0900000000000003,-0.32,-0.33,0.36,0.24,-0.2,-0.0499999999999998,0.86,0.18,0.54
0.23,0.0300000000000002,0.02,-0.38,-0.1,0.02,0.0800000000000001,-0.24,-0.13,-0.36,0.15,-0.12,-0.0900000000000003,-0.32,-0.33,0.36,0.24,-0.2,-0.0499999999999998,0.86,0.18
0.02,0.23,0.0300000000000002,0.02,-0.38,-0.1,0.02,0.0800000000000001,-0.24,-0.13,-0.36,0.15,-0.12,-0.0900000000000003,-0.32,-0.33,0.36,0.24,-0.2,-0.0499999999999998,0.86
-0.0300000000000002,0.02,0.23,0.0300000000000002,0.02,-0.38,-0.1,0.02,0.0800000000000001,-0.24,-0.13,-0.36,0.15,-0.12,-0.0900000000000003,-0.32,-0.33,0.36,0.24,-0.2,-0.0499999999999998
-0.0799999999999996,-0.0300000000000002,0.02,0.23,0.0300000000000002,0.02,-0.38,-0.1,0.02,0.0800000000000001,-0.24,-0.13,-0.36,0.15,-0.12,-0.0900000000000003,-0.32,-0.33,0.36,0.24,-0.2
0.25,-0.0799999999999996,-0.0300000000000002,0.02,0.23,0.0300000000000002,0.02,-0.38,-0.1,0.02,0.0800000000000001,-0.24,-0.13,-0.36,0.15,-0.12,-0.0900000000000003,-0.32,-0.33,0.36,0.24
