"target","Tm1","Tm2","Tm3","Tm4","Tm5","Tm6","Tm7","Tm8","Tm9","Tm10","Tm11","Tm12","Tm13","Tm14","Tm15","Tm16","Tm17","Tm18","Tm19","Tm20"
-0.4217856759643,0.624952027132971,0.221490590334313,0.0787992170628026,-0.154962122736,-0.348494035829786,0.133622343322509,0.717791456419911,0.426592001977536,0,0.165665552662299,-0.0391521250060533,-0.352824177739407,-0.102869602287543,-0.190114926425458,0,-0.334053581420809,-0.424656941502984,0,0.133622343322509,-0.38230558258029
0,-0.4217856759643,0.624952027132971,0.221490590334313,0.0787992170628026,-0.154962122736,-0.348494035829786,0.133622343322509,0.717791456419911,0.426592001977536,0,0.165665552662299,-0.0391521250060533,-0.352824177739407,-0.102869602287543,-0.190114926425458,0,-0.334053581420809,-0.424656941502984,0,0.133622343322509
0.4217856759643,0,-0.4217856759643,0.624952027132971,0.221490590334313,0.0787992170628026,-0.154962122736,-0.348494035829786,0.133622343322509,0.717791456419911,0.426592001977536,0,0.165665552662299,-0.0391521250060533,-0.352824177739407,-0.102869602287543,-0.190114926425458,0,-0.334053581420809,-0.424656941502984,0
0.920557089875042,0.4217856759643,0,-0.4217856759643,0.624952027132971,0.221490590334313,0.0787992170628026,-0.154962122736,-0.348494035829786,0.133622343322509,0.717791456419911,0.426592001977536,0,0.165665552662299,-0.0391521250060533,-0.352824177739407,-0.102869602287543,-0.190114926425458,0,-0.334053581420809,-0.424656941502984
0.806985624972972,0.920557089875042,0.4217856759643,0,-0.4217856759643,0.624952027132971,0.221490590334313,0.0787992170628026,-0.154962122736,-0.348494035829786,0.133622343322509,0.717791456419911,0.426592001977536,0,0.165665552662299,-0.0391521250060533,-0.352824177739407,-0.102869602287543,-0.190114926425458,0,-0.334053581420809
-0.289129005483713,0.806985624972972,0.920557089875042,0.4217856759643,0,-0.4217856759643,0.624952027132971,0.221490590334313,0.0787992170628026,-0.154962122736,-0.348494035829786,0.133622343322509,0.717791456419911,0.426592001977536,0,0.165665552662299,-0.0391521250060533,-0.352824177739407,-0.102869602287543,-0.190114926425458,0
-0.922949379667159,-0.289129005483713,0.806985624972972,0.920557089875042,0.4217856759643,0,-0.4217856759643,0.624952027132971,0.221490590334313,0.0787992170628026,-0.154962122736,-0.348494035829786,0.133622343322509,0.717791456419911,0.426592001977536,0,0.165665552662299,-0.0391521250060533,-0.352824177739407,-0.102869602287543,-0.190114926425458
-1.44070616422723,-0.922949379667159,-0.289129005483713,0.806985624972972,0.920557089875042,0.4217856759643,0,-0.4217856759643,0.624952027132971,0.221490590334313,0.0787992170628026,-0.154962122736,-0.348494035829786,0.133622343322509,0.717791456419911,0.426592001977536,0,0.165665552662299,-0.0391521250060533,-0.352824177739407,-0.102869602287543
-0.445369290783465,-1.44070616422723,-0.922949379667159,-0.289129005483713,0.806985624972972,0.920557089875042,0.4217856759643,0,-0.4217856759643,0.624952027132971,0.221490590334313,0.0787992170628026,-0.154962122736,-0.348494035829786,0.133622343322509,0.717791456419911,0.426592001977536,0,0.165665552662299,-0.0391521250060533,-0.352824177739407
0.600331413519465,-0.445369290783465,-1.44070616422723,-0.922949379667159,-0.289129005483713,0.806985624972972,0.920557089875042,0.4217856759643,0,-0.4217856759643,0.624952027132971,0.221490590334313,0.0787992170628026,-0.154962122736,-0.348494035829786,0.133622343322509,0.717791456419911,0.426592001977536,0,0.165665552662299,-0.0391521250060533
